"id","home_team_points","away_team_points","year","week_number","away_team_id","home_team_id"
1799,7,12,2009,1,"Broncos","Bengals"
1800,10,38,2009,1,"Eagles","Panthers"
1801,38,24,2009,1,"Chiefs","Ravens"
1802,19,7,2009,1,"Dolphins","Falcons"
1803,16,20,2009,1,"49ers","Cardinals"
1804,28,0,2009,1,"Rams","Seahawks"
1805,23,17,2009,1,"Redskins","Giants"
1806,21,15,2009,1,"Bears","Packers"
1807,25,24,2009,1,"Bills","Patriots"
1808,20,24,2009,1,"Chargers","Raiders"
1809,28,20,2009,2,"Panthers","Falcons"
1810,13,27,2009,2,"Vikings","Lions"
1811,9,7,2009,2,"Rams","Redskins"
1812,31,34,2009,2,"Texans","Titans"
1813,22,48,2009,2,"Saints","Eagles"
1814,16,9,2009,2,"Patriots","Jets"
1815,10,13,2009,2,"Raiders","Chiefs"
1816,17,31,2009,2,"Cardinals","Jaguars"
1817,24,31,2009,2,"Bengals","Packers"
1818,23,10,2009,2,"Seahawks","49ers"
1819,33,20,2009,2,"Buccaneers","Bills"
1820,26,31,2009,2,"Ravens","Chargers"
1821,27,6,2009,2,"Browns","Broncos"
1822,17,14,2009,2,"Steelers","Bears"
1823,31,33,2009,2,"Giants","Cowboys"
1824,23,27,2009,2,"Colts","Dolphins"
1825,34,3,2009,3,"Browns","Ravens"
1826,24,17,2009,3,"Titans","Jets"
1827,19,14,2009,3,"Redskins","Lions"
1828,24,31,2009,3,"Jaguars","Texans"
1829,27,24,2009,3,"49ers","Vikings"
1830,26,10,2009,3,"Falcons","Patriots"
1831,0,24,2009,3,"Giants","Buccaneers"
1832,34,14,2009,3,"Chiefs","Eagles"
1833,17,36,2009,3,"Packers","Rams"
1834,7,27,2009,3,"Saints","Bills"
1835,19,25,2009,3,"Bears","Seahawks"
1836,23,20,2009,3,"Steelers","Bengals"
1837,23,13,2009,3,"Dolphins","Chargers"
1838,3,23,2009,3,"Broncos","Raiders"
1839,10,31,2009,3,"Colts","Cardinals"
1840,21,7,2009,3,"Panthers","Cowboys"
1841,48,24,2009,4,"Lions","Bears"
1842,20,23,2009,4,"Bengals","Browns"
1843,29,6,2009,4,"Raiders","Texans"
1844,34,17,2009,4,"Seahawks","Colts"
1845,37,17,2009,4,"Titans","Jaguars"
1846,16,27,2009,4,"Giants","Chiefs"
1847,27,21,2009,4,"Ravens","Patriots"
1848,16,13,2009,4,"Buccaneers","Redskins"
1849,38,10,2009,4,"Bills","Dolphins"
1850,24,10,2009,4,"Jets","Saints"
1851,17,10,2009,4,"Cowboys","Broncos"
1852,35,0,2009,4,"Rams","49ers"
1853,38,28,2009,4,"Chargers","Steelers"
1854,30,23,2009,4,"Packers","Vikings"
1855,10,38,2009,5,"Vikings","Rams"
1856,33,14,2009,5,"Buccaneers","Eagles"
1857,20,26,2009,5,"Cowboys","Chiefs"
1858,20,28,2009,5,"Steelers","Lions"
1859,20,17,2009,5,"Redskins","Panthers"
1860,3,6,2009,5,"Browns","Bills"
1861,44,7,2009,5,"Raiders","Giants"
1862,14,17,2009,5,"Bengals","Ravens"
1863,10,45,2009,5,"Falcons","49ers"
1864,41,0,2009,5,"Jaguars","Seahawks"
1865,20,17,2009,5,"Patriots","Broncos"
1866,28,21,2009,5,"Texans","Cardinals"
1867,9,31,2009,5,"Colts","Titans"
1868,31,27,2009,5,"Jets","Dolphins"
1869,17,28,2009,6,"Texans","Bengals"
1870,26,0,2009,6,"Lions","Packers"
1871,23,20,2009,6,"Rams","Jaguars"
1872,33,31,2009,6,"Ravens","Vikings"
1873,48,27,2009,6,"Giants","Saints"
1874,27,14,2009,6,"Browns","Steelers"
1875,21,28,2009,6,"Panthers","Buccaneers"
1876,6,14,2009,6,"Chiefs","Redskins"
1877,13,9,2009,6,"Eagles","Raiders"
1878,3,27,2009,6,"Cardinals","Seahawks"
1879,59,0,2009,6,"Titans","Patriots"
1880,13,16,2009,6,"Bills","Jets"
1881,21,14,2009,6,"Bears","Falcons"
1882,23,34,2009,6,"Broncos","Chargers"
1883,7,35,2009,7,"Patriots","Buccaneers"
1884,6,42,2009,7,"Colts","Rams"
1885,27,17,2009,7,"Vikings","Steelers"
1886,7,37,2009,7,"Chargers","Chiefs"
1887,24,21,2009,7,"49ers","Texans"
1888,3,31,2009,7,"Packers","Browns"
1889,0,38,2009,7,"Jets","Raiders"
1890,9,20,2009,7,"Bills","Panthers"
1891,34,46,2009,7,"Saints","Dolphins"
1892,37,21,2009,7,"Falcons","Cowboys"
1893,45,10,2009,7,"Bears","Bengals"
1894,17,24,2009,7,"Cardinals","Giants"
1895,17,27,2009,7,"Eagles","Redskins"
1896,30,7,2009,8,"Broncos","Ravens"
1897,10,31,2009,8,"Texans","Bills"
1898,30,6,2009,8,"Browns","Bears"
1899,38,17,2009,8,"Seahawks","Cowboys"
1900,10,17,2009,8,"Rams","Lions"
1901,18,14,2009,8,"49ers","Colts"
1902,40,17,2009,8,"Giants","Eagles"
1903,25,30,2009,8,"Dolphins","Jets"
1904,24,16,2009,8,"Raiders","Chargers"
1905,30,13,2009,8,"Jaguars","Titans"
1906,21,34,2009,8,"Panthers","Cardinals"
1907,26,38,2009,8,"Vikings","Packers"
1908,35,27,2009,8,"Falcons","Saints"
1909,31,17,2009,9,"Redskins","Falcons"
1910,21,41,2009,9,"Cardinals","Bears"
1911,17,7,2009,9,"Ravens","Bengals"
1912,20,17,2009,9,"Texans","Colts"
1913,24,21,2009,9,"Chiefs","Jaguars"
1914,27,17,2009,9,"Dolphins","Patriots"
1915,38,28,2009,9,"Packers","Buccaneers"
1916,30,20,2009,9,"Panthers","Saints"
1917,32,20,2009,9,"Lions","Seahawks"
1918,20,21,2009,9,"Chargers","Giants"
1919,27,34,2009,9,"Titans","49ers"
1920,16,20,2009,9,"Cowboys","Eagles"
1921,10,28,2009,9,"Steelers","Broncos"
1922,10,6,2009,10,"Bears","49ers"
1923,28,19,2009,10,"Falcons","Panthers"
1924,27,17,2009,10,"Broncos","Redskins"
1925,41,17,2009,10,"Bills","Titans"
1926,23,28,2009,10,"Saints","Rams"
1927,12,18,2009,10,"Bengals","Steelers"
1928,22,24,2009,10,"Jaguars","Jets"
1929,25,23,2009,10,"Buccaneers","Dolphins"
1930,27,10,2009,10,"Lions","Vikings"
1931,10,16,2009,10,"Chiefs","Raiders"
1932,17,7,2009,10,"Cowboys","Packers"
1933,31,20,2009,10,"Seahawks","Cardinals"
1934,31,23,2009,10,"Eagles","Chargers"
1935,35,34,2009,10,"Patriots","Colts"
1936,0,16,2009,10,"Ravens","Browns"
1937,17,24,2009,11,"Dolphins","Panthers"
1938,15,17,2009,11,"Colts","Ravens"
1939,7,38,2009,11,"Saints","Buccaneers"
1940,34,31,2009,11,"Falcons","Giants"
1941,35,9,2009,11,"Seahawks","Vikings"
1942,27,24,2009,11,"Steelers","Chiefs"
1943,18,15,2009,11,"Bills","Jaguars"
1944,7,6,2009,11,"Redskins","Cowboys"
1945,38,37,2009,11,"Browns","Lions"
1946,30,24,2009,11,"49ers","Packers"
1947,13,21,2009,11,"Cardinals","Rams"
1948,3,32,2009,11,"Chargers","Broncos"
1949,20,17,2009,11,"Bengals","Raiders"
1950,31,14,2009,11,"Jets","Patriots"
1951,20,24,2009,11,"Eagles","Bears"
1952,17,20,2009,11,"Titans","Texans"
1953,12,34,2009,12,"Packers","Lions"
1954,24,7,2009,12,"Raiders","Cowboys"
1955,26,6,2009,12,"Giants","Broncos"
1956,31,14,2009,12,"Dolphins","Bills"
1957,20,17,2009,12,"Buccaneers","Falcons"
1958,16,7,2009,12,"Browns","Bengals"
1959,17,27,2009,12,"Seahawks","Rams"
1960,27,35,2009,12,"Colts","Texans"
1961,17,6,2009,12,"Panthers","Jets"
1962,27,24,2009,12,"Redskins","Eagles"
1963,20,3,2009,12,"Jaguars","49ers"
1964,43,14,2009,12,"Chiefs","Chargers"
1965,20,17,2009,12,"Cardinals","Titans"
1966,36,10,2009,12,"Bears","Vikings"
1967,20,17,2009,12,"Steelers","Ravens"
1968,38,17,2009,12,"Patriots","Saints"
1969,13,19,2009,13,"Jets","Bills"
1970,7,34,2009,13,"Eagles","Falcons"
1971,22,21,2009,13,"Patriots","Dolphins"
1972,30,33,2009,13,"Saints","Redskins"
1973,24,27,2009,13,"Raiders","Steelers"
1974,13,44,2009,13,"Broncos","Chiefs"
1975,16,6,2009,13,"Buccaneers","Panthers"
1976,17,9,2009,13,"Rams","Bears"
1977,23,13,2009,13,"Lions","Bengals"
1978,27,17,2009,13,"Titans","Colts"
1979,23,18,2009,13,"Texans","Jaguars"
1980,23,30,2009,13,"Chargers","Browns"
1981,20,17,2009,13,"49ers","Seahawks"
1982,31,24,2009,13,"Cowboys","Giants"
1983,30,17,2009,13,"Vikings","Cardinals"
1984,27,14,2009,13,"Ravens","Packers"
1985,13,6,2009,14,"Steelers","Browns"
1986,34,7,2009,14,"Seahawks","Texans"
1987,10,16,2009,14,"Bills","Chiefs"
1988,30,10,2009,14,"Bengals","Vikings"
1989,20,10,2009,14,"Panthers","Patriots"
1990,3,26,2009,14,"Jets","Buccaneers"
1991,28,16,2009,14,"Broncos","Colts"
1992,10,14,2009,14,"Dolphins","Jaguars"
1993,14,21,2009,14,"Packers","Bears"
1994,48,3,2009,14,"Lions","Ravens"
1995,23,26,2009,14,"Saints","Falcons"
1996,47,7,2009,14,"Rams","Titans"
1997,13,34,2009,14,"Redskins","Raiders"
1998,17,20,2009,14,"Chargers","Cowboys"
1999,38,45,2009,14,"Eagles","Giants"
2000,24,9,2009,14,"Cardinals","49ers"
2001,31,35,2009,15,"Colts","Jaguars"
2002,17,24,2009,15,"Cowboys","Saints"
2003,13,16,2009,15,"Texans","Rams"
2004,34,41,2009,15,"Browns","Chiefs"
2005,7,10,2009,15,"Falcons","Jets"
2006,10,17,2009,15,"Patriots","Bills"
2007,27,24,2009,15,"Dolphins","Titans"
2008,24,31,2009,15,"Cardinals","Lions"
2009,19,20,2009,15,"Raiders","Broncos"
2010,27,24,2009,15,"Bengals","Chargers"
2011,37,36,2009,15,"Packers","Steelers"
2012,31,7,2009,15,"Bears","Ravens"
2013,27,13,2009,15,"49ers","Eagles"
2014,7,24,2009,15,"Buccaneers","Seahawks"
2015,26,7,2009,15,"Vikings","Panthers"
2016,12,45,2009,15,"Giants","Redskins"
2017,17,42,2009,16,"Chargers","Titans"
2018,31,3,2009,16,"Bills","Falcons"
2019,23,20,2009,16,"Ravens","Steelers"
2020,17,20,2009,16,"Buccaneers","Saints"
2021,35,7,2009,16,"Jaguars","Patriots"
2022,9,41,2009,16,"Panthers","Giants"
2023,20,27,2009,16,"Texans","Dolphins"
2024,17,10,2009,16,"Chiefs","Bengals"
2025,23,9,2009,16,"Raiders","Browns"
2026,48,10,2009,16,"Seahawks","Packers"
2027,31,10,2009,16,"Rams","Cardinals"
2028,20,6,2009,16,"Lions","49ers"
2029,30,27,2009,16,"Broncos","Eagles"
2030,15,29,2009,16,"Jets","Colts"
2031,0,17,2009,16,"Cowboys","Redskins"
2032,36,30,2009,16,"Vikings","Bears"
2033,30,7,2009,17,"Colts","Bills"
2034,23,10,2009,17,"Saints","Panthers"
2035,10,20,2009,17,"Falcons","Buccaneers"
2036,6,28,2009,17,"49ers","Rams"
2037,44,7,2009,17,"Giants","Vikings"
2038,24,30,2009,17,"Steelers","Dolphins"
2039,34,27,2009,17,"Patriots","Texans"
2040,23,37,2009,17,"Bears","Lions"
2041,23,17,2009,17,"Jaguars","Browns"
2042,24,44,2009,17,"Chiefs","Broncos"
2043,7,33,2009,17,"Packers","Cardinals"
2044,23,20,2009,17,"Redskins","Chargers"
2045,13,21,2009,17,"Ravens","Raiders"
2046,24,0,2009,17,"Eagles","Cowboys"
2047,13,17,2009,17,"Titans","Seahawks"
2048,37,0,2009,17,"Bengals","Jets"
2049,14,9,2010,1,"Vikings","Saints"
2050,17,14,2010,1,"Browns","Buccaneers"
2051,15,9,2010,1,"Falcons","Steelers"
2052,19,14,2010,1,"Lions","Bears"
2053,31,18,2010,1,"Panthers","Giants"
2054,38,13,2010,1,"Raiders","Titans"
2055,24,17,2010,1,"Broncos","Jaguars"
2056,10,15,2010,1,"Dolphins","Bills"
2057,38,24,2010,1,"Bengals","Patriots"
2058,34,24,2010,1,"Colts","Texans"
2059,20,27,2010,1,"Packers","Eagles"
2060,13,17,2010,1,"Cardinals","Rams"
2061,31,6,2010,1,"49ers","Seahawks"
2062,13,7,2010,1,"Cowboys","Redskins"
2063,9,10,2010,1,"Ravens","Jets"
2064,21,14,2010,1,"Chargers","Chiefs"
2065,34,7,2010,2,"Bills","Packers"
2066,15,10,2010,2,"Ravens","Bengals"
2067,7,20,2010,2,"Buccaneers","Panthers"
2068,41,7,2010,2,"Cardinals","Falcons"
2069,32,35,2010,2,"Eagles","Lions"
2070,20,27,2010,2,"Bears","Cowboys"
2071,11,19,2010,2,"Steelers","Titans"
2072,10,14,2010,2,"Dolphins","Vikings"
2073,14,16,2010,2,"Chiefs","Browns"
2074,16,14,2010,2,"Rams","Raiders"
2075,31,14,2010,2,"Seahawks","Broncos"
2076,28,14,2010,2,"Patriots","Jets"
2077,38,13,2010,2,"Jaguars","Chargers"
2078,27,30,2010,2,"Texans","Redskins"
2079,38,14,2010,2,"Giants","Colts"
2080,22,25,2010,2,"Saints","49ers"
2081,10,29,2010,3,"Titans","Giants"
2082,7,20,2010,3,"Bengals","Panthers"
2083,13,38,2010,3,"Steelers","Buccaneers"
2084,38,30,2010,3,"Bills","Patriots"
2085,13,27,2010,3,"Cowboys","Texans"
2086,24,10,2010,3,"Lions","Vikings"
2087,24,27,2010,3,"Falcons","Saints"
2088,31,10,2010,3,"49ers","Chiefs"
2089,24,17,2010,3,"Browns","Ravens"
2090,30,16,2010,3,"Redskins","Rams"
2091,3,28,2010,3,"Eagles","Jaguars"
2092,13,27,2010,3,"Colts","Broncos"
2093,24,23,2010,3,"Raiders","Cardinals"
2094,27,20,2010,3,"Chargers","Seahawks"
2095,23,31,2010,3,"Jets","Dolphins"
2096,20,17,2010,3,"Packers","Bears"
2097,14,38,2010,4,"Jets","Bills"
2098,23,20,2010,4,"Bengals","Browns"
2099,14,17,2010,4,"Ravens","Steelers"
2100,20,26,2010,4,"Broncos","Titans"
2101,28,26,2010,4,"Lions","Packers"
2102,16,14,2010,4,"49ers","Falcons"
2103,16,14,2010,4,"Panthers","Saints"
2104,20,3,2010,4,"Seahawks","Rams"
2105,31,28,2010,4,"Colts","Jaguars"
2106,24,31,2010,4,"Texans","Raiders"
2107,12,17,2010,4,"Redskins","Eagles"
2108,41,10,2010,4,"Cardinals","Chargers"
2109,17,3,2010,4,"Bears","Giants"
2110,14,41,2010,4,"Patriots","Dolphins"
2111,26,36,2010,5,"Jaguars","Bills"
2112,31,17,2010,5,"Broncos","Ravens"
2113,19,9,2010,5,"Chiefs","Colts"
2114,16,13,2010,5,"Packers","Redskins"
2115,44,6,2010,5,"Rams","Lions"
2116,6,23,2010,5,"Bears","Panthers"
2117,21,24,2010,5,"Buccaneers","Bengals"
2118,10,34,2010,5,"Giants","Texans"
2119,10,20,2010,5,"Falcons","Browns"
2120,30,20,2010,5,"Saints","Cardinals"
2121,27,34,2010,5,"Titans","Cowboys"
2122,35,27,2010,5,"Chargers","Raiders"
2123,24,27,2010,5,"Eagles","49ers"
2124,29,20,2010,5,"Vikings","Jets"
2125,20,23,2010,6,"Dolphins","Packers"
2126,20,17,2010,6,"Chargers","Rams"
2127,23,20,2010,6,"Ravens","Patriots"
2128,28,10,2010,6,"Browns","Steelers"
2129,35,31,2010,6,"Chiefs","Texans"
2130,28,20,2010,6,"Lions","Giants"
2131,31,17,2010,6,"Falcons","Eagles"
2132,6,31,2010,6,"Saints","Buccaneers"
2133,20,23,2010,6,"Seahawks","Bears"
2134,20,24,2010,6,"Jets","Broncos"
2135,17,9,2010,6,"Raiders","49ers"
2136,24,21,2010,6,"Cowboys","Vikings"
2137,24,27,2010,6,"Colts","Redskins"
2138,3,30,2010,6,"Titans","Jaguars"
2139,39,32,2010,7,"Bengals","Falcons"
2140,22,23,2010,7,"Steelers","Dolphins"
2141,37,34,2010,7,"Bills","Ravens"
2142,42,20,2010,7,"Jaguars","Chiefs"
2143,17,30,2010,7,"Browns","Saints"
2144,14,17,2010,7,"Redskins","Bears"
2145,23,20,2010,7,"49ers","Panthers"
2146,37,19,2010,7,"Eagles","Titans"
2147,18,17,2010,7,"Rams","Buccaneers"
2148,22,10,2010,7,"Cardinals","Seahawks"
2149,20,23,2010,7,"Patriots","Chargers"
2150,14,59,2010,7,"Raiders","Broncos"
2151,28,24,2010,7,"Vikings","Packers"
2152,35,41,2010,7,"Giants","Cowboys"
2153,24,16,2010,8,"Broncos","49ers"
2154,17,35,2010,8,"Jaguars","Cowboys"
2155,14,22,2010,8,"Dolphins","Bengals"
2156,13,10,2010,8,"Bills","Chiefs"
2157,37,25,2010,8,"Redskins","Lions"
2158,20,10,2010,8,"Panthers","Rams"
2159,0,9,2010,8,"Packers","Jets"
2160,33,25,2010,8,"Titans","Chargers"
2161,28,18,2010,8,"Vikings","Patriots"
2162,35,38,2010,8,"Buccaneers","Cardinals"
2163,33,3,2010,8,"Seahawks","Raiders"
2164,20,10,2010,8,"Steelers","Saints"
2165,30,17,2010,8,"Texans","Colts"
2166,20,23,2010,9,"Jets","Lions"
2167,26,10,2010,9,"Dolphins","Ravens"
2168,34,14,2010,9,"Patriots","Browns"
2169,23,29,2010,9,"Chargers","Texans"
2170,19,22,2010,9,"Bears","Bills"
2171,27,24,2010,9,"Cardinals","Vikings"
2172,27,21,2010,9,"Buccaneers","Falcons"
2173,3,34,2010,9,"Saints","Panthers"
2174,7,41,2010,9,"Giants","Seahawks"
2175,26,24,2010,9,"Colts","Eagles"
2176,23,20,2010,9,"Chiefs","Raiders"
2177,45,7,2010,9,"Cowboys","Packers"
2178,21,27,2010,9,"Steelers","Bengals"
2179,26,21,2010,10,"Ravens","Falcons"
2180,14,12,2010,10,"Lions","Bills"
2181,31,16,2010,10,"Panthers","Buccaneers"
2182,31,24,2010,10,"Texans","Jaguars"
2183,23,17,2010,10,"Bengals","Colts"
2184,20,26,2010,10,"Jets","Browns"
2185,29,17,2010,10,"Titans","Dolphins"
2186,27,13,2010,10,"Vikings","Bears"
2187,49,29,2010,10,"Chiefs","Broncos"
2188,23,20,2010,10,"Rams","49ers"
2189,18,36,2010,10,"Seahawks","Cardinals"
2190,20,33,2010,10,"Cowboys","Giants"
2191,26,39,2010,10,"Patriots","Steelers"
2192,28,59,2010,10,"Eagles","Redskins"
2193,0,16,2010,11,"Bears","Dolphins"
2194,13,37,2010,11,"Ravens","Panthers"
2195,31,13,2010,11,"Cardinals","Chiefs"
2196,16,19,2010,11,"Redskins","Titans"
2197,3,31,2010,11,"Packers","Vikings"
2198,35,19,2010,11,"Lions","Cowboys"
2199,24,20,2010,11,"Browns","Jaguars"
2200,30,27,2010,11,"Texans","Jets"
2201,31,49,2010,11,"Bills","Bengals"
2202,35,3,2010,11,"Raiders","Steelers"
2203,17,34,2010,11,"Falcons","Rams"
2204,34,19,2010,11,"Seahawks","Saints"
2205,0,21,2010,11,"Buccaneers","49ers"
2206,31,28,2010,11,"Colts","Patriots"
2207,27,17,2010,11,"Giants","Eagles"
2208,35,14,2010,11,"Broncos","Chargers"
2209,24,45,2010,12,"Patriots","Lions"
2210,27,30,2010,12,"Saints","Cowboys"
2211,26,10,2010,12,"Bengals","Jets"
2212,13,17,2010,12,"Vikings","Redskins"
2213,24,23,2010,12,"Panthers","Browns"
2214,16,19,2010,12,"Steelers","Bills"
2215,24,20,2010,12,"Jaguars","Giants"
2216,20,0,2010,12,"Titans","Texans"
2217,20,17,2010,12,"Packers","Falcons"
2218,24,42,2010,12,"Chiefs","Seahawks"
2219,17,33,2010,12,"Dolphins","Raiders"
2220,17,10,2010,12,"Buccaneers","Ravens"
2221,31,26,2010,12,"Eagles","Bears"
2222,33,36,2010,12,"Rams","Broncos"
2223,14,36,2010,12,"Chargers","Colts"
2224,6,27,2010,12,"49ers","Cardinals"
2225,34,24,2010,13,"Texans","Eagles"
2226,38,14,2010,13,"Bills","Vikings"
2227,30,34,2010,13,"Saints","Bengals"
2228,34,16,2010,13,"49ers","Packers"
2229,20,24,2010,13,"Bears","Lions"
2230,31,7,2010,13,"Redskins","Giants"
2231,10,6,2010,13,"Broncos","Chiefs"
2232,6,17,2010,13,"Jaguars","Titans"
2233,10,13,2010,13,"Browns","Dolphins"
2234,13,28,2010,13,"Raiders","Chargers"
2235,31,14,2010,13,"Panthers","Seahawks"
2236,6,19,2010,13,"Rams","Cardinals"
2237,35,38,2010,13,"Cowboys","Colts"
2238,24,28,2010,13,"Falcons","Buccaneers"
2239,10,13,2010,13,"Steelers","Ravens"
2240,45,3,2010,13,"Jets","Patriots"
2241,28,30,2010,14,"Colts","Titans"
2242,38,31,2010,14,"Raiders","Jaguars"
2243,10,31,2010,14,"Falcons","Panthers"
2244,13,6,2010,14,"Browns","Bills"
2245,23,7,2010,14,"Bengals","Steelers"
2246,16,17,2010,14,"Buccaneers","Redskins"
2247,7,3,2010,14,"Packers","Lions"
2248,31,13,2010,14,"Rams","Saints"
2249,40,21,2010,14,"Seahawks","49ers"
2250,7,36,2010,14,"Patriots","Bears"
2251,31,0,2010,14,"Chiefs","Chargers"
2252,43,13,2010,14,"Broncos","Cardinals"
2253,6,10,2010,14,"Dolphins","Jets"
2254,27,30,2010,14,"Eagles","Cowboys"
2255,3,21,2010,14,"Giants","Vikings"
2256,28,34,2010,14,"Ravens","Texans"
2257,34,7,2010,15,"49ers","Chargers"
2258,13,27,2010,15,"Chiefs","Rams"
2259,30,24,2010,15,"Saints","Ravens"
2260,20,23,2010,15,"Lions","Buccaneers"
2261,19,12,2010,15,"Cardinals","Panthers"
2262,31,38,2010,15,"Eagles","Giants"
2263,14,17,2010,15,"Bills","Dolphins"
2264,19,17,2010,15,"Browns","Bengals"
2265,34,24,2010,15,"Jaguars","Colts"
2266,31,17,2010,15,"Texans","Titans"
2267,33,30,2010,15,"Redskins","Cowboys"
2268,18,34,2010,15,"Falcons","Seahawks"
2269,39,23,2010,15,"Broncos","Raiders"
2270,17,22,2010,15,"Jets","Steelers"
2271,31,27,2010,15,"Packers","Patriots"
2272,14,40,2010,15,"Bears","Vikings"
2273,27,3,2010,16,"Panthers","Steelers"
2274,27,26,2010,16,"Cowboys","Cardinals"
2275,10,20,2010,16,"Ravens","Browns"
2276,34,14,2010,16,"Titans","Chiefs"
2277,3,34,2010,16,"Patriots","Bills"
2278,38,34,2010,16,"Jets","Bears"
2279,25,17,2010,16,"49ers","Rams"
2280,17,20,2010,16,"Redskins","Jaguars"
2281,27,34,2010,16,"Lions","Dolphins"
2282,24,23,2010,16,"Texans","Broncos"
2283,26,31,2010,16,"Colts","Raiders"
2284,34,20,2010,16,"Chargers","Bengals"
2285,45,17,2010,16,"Giants","Packers"
2286,38,15,2010,16,"Seahawks","Buccaneers"
2287,14,17,2010,16,"Saints","Falcons"
2288,14,24,2010,16,"Vikings","Eagles"
2289,31,10,2010,17,"Panthers","Falcons"
2290,9,41,2010,17,"Steelers","Browns"
2291,20,13,2010,17,"Vikings","Lions"
2292,13,7,2010,17,"Bengals","Ravens"
2293,38,7,2010,17,"Dolphins","Patriots"
2294,38,7,2010,17,"Bills","Jets"
2295,10,31,2010,17,"Raiders","Chiefs"
2296,13,23,2010,17,"Buccaneers","Saints"
2297,10,3,2010,17,"Bears","Packers"
2298,14,17,2010,17,"Giants","Redskins"
2299,23,20,2010,17,"Titans","Colts"
2300,34,17,2010,17,"Jaguars","Texans"
2301,13,14,2010,17,"Cowboys","Eagles"
2302,28,33,2010,17,"Chargers","Broncos"
2303,38,7,2010,17,"Cardinals","49ers"
2304,16,6,2010,17,"Rams","Seahawks"
2305,42,34,2011,1,"Saints","Packers"
2306,35,7,2011,1,"Steelers","Ravens"
2307,13,31,2011,1,"Eagles","Rams"
2308,20,27,2011,1,"Lions","Buccaneers"
2309,30,12,2011,1,"Falcons","Bears"
2310,7,41,2011,1,"Bills","Chiefs"
2311,16,14,2011,1,"Titans","Jaguars"
2312,34,7,2011,1,"Colts","Texans"
2313,17,27,2011,1,"Bengals","Browns"
2314,24,17,2011,1,"Vikings","Chargers"
2315,33,17,2011,1,"Seahawks","49ers"
2316,28,21,2011,1,"Panthers","Cardinals"
2317,28,14,2011,1,"Giants","Redskins"
2318,27,24,2011,1,"Cowboys","Jets"
2319,24,38,2011,1,"Patriots","Dolphins"
2320,20,23,2011,1,"Raiders","Broncos"
2321,48,3,2011,2,"Chiefs","Lions"
2322,38,35,2011,2,"Raiders","Bills"
2323,24,0,2011,2,"Seahawks","Steelers"
2324,30,13,2011,2,"Bears","Saints"
2325,23,30,2011,2,"Packers","Panthers"
2326,20,24,2011,2,"Buccaneers","Vikings"
2327,22,21,2011,2,"Cardinals","Redskins"
2328,26,13,2011,2,"Ravens","Titans"
2329,32,3,2011,2,"Jaguars","Jets"
2330,19,27,2011,2,"Browns","Colts"
2331,24,27,2011,2,"Cowboys","49ers"
2332,35,21,2011,2,"Chargers","Patriots"
2333,13,23,2011,2,"Texans","Dolphins"
2334,24,22,2011,2,"Bengals","Broncos"
2335,35,31,2011,2,"Eagles","Falcons"
2336,28,16,2011,2,"Rams","Giants"
2337,16,10,2011,3,"Jaguars","Panthers"
2338,40,33,2011,3,"Texans","Saints"
2339,8,13,2011,3,"49ers","Bengals"
2340,23,26,2011,3,"Lions","Vikings"
2341,16,29,2011,3,"Giants","Eagles"
2342,17,14,2011,3,"Broncos","Titans"
2343,17,16,2011,3,"Dolphins","Browns"
2344,34,31,2011,3,"Patriots","Bills"
2345,34,24,2011,3,"Jets","Raiders"
2346,7,37,2011,3,"Ravens","Rams"
2347,20,17,2011,3,"Chiefs","Chargers"
2348,16,13,2011,3,"Falcons","Buccaneers"
2349,13,10,2011,3,"Cardinals","Seahawks"
2350,17,27,2011,3,"Packers","Bears"
2351,20,23,2011,3,"Steelers","Colts"
2352,18,16,2011,3,"Redskins","Cowboys"
2353,23,20,2011,4,"Bills","Bengals"
2354,13,31,2011,4,"Titans","Browns"
2355,22,17,2011,4,"Vikings","Chiefs"
2356,10,23,2011,4,"Saints","Jaguars"
2357,10,17,2011,4,"Redskins","Rams"
2358,34,29,2011,4,"Panthers","Bears"
2359,23,24,2011,4,"49ers","Eagles"
2360,30,34,2011,4,"Lions","Cowboys"
2361,17,10,2011,4,"Steelers","Texans"
2362,28,30,2011,4,"Falcons","Seahawks"
2363,27,31,2011,4,"Giants","Cardinals"
2364,26,16,2011,4,"Dolphins","Chargers"
2365,19,31,2011,4,"Patriots","Raiders"
2366,49,23,2011,4,"Broncos","Packers"
2367,34,17,2011,4,"Jets","Ravens"
2368,24,17,2011,4,"Colts","Buccaneers"
2369,38,17,2011,5,"Titans","Steelers"
2370,20,25,2011,5,"Raiders","Texans"
2371,24,28,2011,5,"Chiefs","Colts"
2372,20,30,2011,5,"Bengals","Jaguars"
2373,25,36,2011,5,"Seahawks","Giants"
2374,34,10,2011,5,"Cardinals","Vikings"
2375,27,30,2011,5,"Saints","Panthers"
2376,31,24,2011,5,"Eagles","Bills"
2377,48,3,2011,5,"Buccaneers","49ers"
2378,30,21,2011,5,"Jets","Patriots"
2379,24,29,2011,5,"Chargers","Broncos"
2380,14,25,2011,5,"Packers","Falcons"
2381,24,13,2011,5,"Bears","Lions"
2382,27,24,2011,6,"Bills","Giants"
2383,27,17,2011,6,"Colts","Bengals"
2384,17,13,2011,6,"Jaguars","Steelers"
2385,13,20,2011,6,"Eagles","Redskins"
2386,19,25,2011,6,"49ers","Lions"
2387,24,3,2011,6,"Rams","Packers"
